case,family,occurrence_classes,suspicious_occurrences,self_check_name_specialization_static_result,disposition
open10,file_io,ltp_stable_cases|parser_or_guard_test_fixture|static_guard_detector,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
creat08,file_io,ltp_stable_cases|static_guard_detector,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
chmod07,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fchmod02,permissions_creds,ltp_stable_cases|parser_or_guard_test_fixture,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
access04,access,ltp_batch_selection_lists|ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
chmod06,permissions_creds,ltp_stable_cases|parser_or_guard_test_fixture,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
chown04,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fchmod06,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fchown04,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
pipe07,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mknod03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mknod04,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mknod09,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fchownat02,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
setrlimit04,sched_resource,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
clock_gettime04,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
locktests,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
ltpServer,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
stress,other,cmd_rs_other|ltp_stable_cases|ltp_sweep_blacklist_lists,examples/shell/src/cmd.rs:776:cmd_rs_other | examples/shell/src/cmd.rs:778:cmd_rs_other | examples/shell/src/cmd.rs:1107:cmd_rs_other | examples/shell/src/cmd.rs:2123:cmd_rs_other | examples/shell/src/cmd.rs:2134:cmd_rs_other,REVIEW,exact case token appears in runtime/semantic code outside known selection/parser/guard surfaces; manual review required
fcntl30,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mknod01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
pipe15,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
adjtimex01,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
adjtimex03,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_create1_01,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_create1_02,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl11_64,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl15,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fstatfs01,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fstatfs01_64,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fsync02,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
futex_wait01,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
futex_wait03,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
futex_wait05,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
getitimer02,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lstat02,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lstat02_64,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mincore02,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mincore03,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mincore04,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmap13,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmap20,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mprotect02,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mprotect04,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
munlock02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
munmap01,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
open07,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
open12,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
openat02,file_io,ltp_stable_cases|parser_or_guard_test_fixture,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
pause01,other,ltp_batch_selection_lists|ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
pause02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename01,dir_link_rename,ltp_batch_selection_lists|ltp_stable_cases|parser_or_guard_test_fixture,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename03,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename04,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename05,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
sched_setaffinity01,sched_resource,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
setitimer02,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
shmat04,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
shmt04,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
signal01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
sigaltstack02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
stat03,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
stat03_64,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
statfs01,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
statvfs01,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime01,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime02,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime03,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime04,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime05,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime06,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utime07,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
clock_adjtime01,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
clock_adjtime02,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
clock_getres01,time_clock,ltp_batch_selection_lists|ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
copy_file_range01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
copy_file_range03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
creat06,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl14_64,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl15_64,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl30_64,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fgetxattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fgetxattr03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
flistxattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
flistxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
flistxattr03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fremovexattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fremovexattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fsetxattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fsync01,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
futex_wake03,futex_sync,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
getcpu01,sysinfo_proc,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
getpeername01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
getsockname01,socket_net,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
getsockopt01,socket_net,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lchown01,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lchown02,permissions_creds,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lgetxattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lgetxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
listxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
listxattr03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
llistxattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
llistxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
llistxattr03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
llseek01,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
lremovexattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
munmap02,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
pause03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
removexattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
removexattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename06,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename07,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename08,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename10,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
set_robust_list01,futex_sync,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
setsockopt01,socket_net,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
setxattr01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
sigaltstack01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
socketpair01,socket_net,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
statfs01_64,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
syslog11,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
syslog12,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_ctl01,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_ctl02,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_ctl03,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_ctl04,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_ctl05,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_pwait01,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_pwait02,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_pwait03,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_pwait04,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_pwait05,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait01,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait02,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait03,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait04,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait05,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait06,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
epoll_wait07,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd01,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd02,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd03,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd04,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd05,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd2_01,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd2_02,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
eventfd2_03,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
timerfd_create01,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
timerfd_gettime01,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
timerfd_settime01,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
timerfd01,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
timerfd02,time_clock,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
signalfd01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
signalfd4_01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
signalfd4_02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
link02,dir_link_rename,ltp_batch_selection_lists|ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
link04,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
link05,dir_link_rename,ltp_batch_selection_lists|ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
link08,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
linkat01,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename09,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename12,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rename13,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
renameat201,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
renameat202,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl35,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl35_64,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
open11,file_io,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
creat09,file_io,ltp_stable_cases|static_guard_detector,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
waitid07,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
waitid08,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
waitid10,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
prctl08,sched_resource,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
prctl09,sched_resource,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
utsname02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mkdirat02,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
rmdir02,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mkdir02,dir_link_rename,ltp_batch_selection_lists|ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mkdir03,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl27,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fcntl27_64,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
symlink03,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
unlink09,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mkdir09,dir_link_rename,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
gettid02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
futex_wait_bitset01,process_wait_signal,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fstat02,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fstat02_64,stat_metadata,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
setxattr03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
fgetxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
getxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
setxattr02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
splice01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
